date,weather,minT,wind,maxT
2013-08-09,晴/阴,24,无持续风向≤3级/无持续风向≤3级,35
2013-08-10,中雨/大雨,23,无持续风向≤3级/无持续风向≤3级,31
2013-08-11,阵雨/多云,23,无持续风向≤3级/无持续风向≤3级,29
2013-08-12,阴/多云,24,无持续风向≤3级/无持续风向≤3级,30
2013-08-13,多云/多云,25,无持续风向≤3级/无持续风向≤3级,32
2013-08-14,多云/多云,25,无持续风向≤3级/无持续风向≤3级,33
2013-08-15,多云/雷阵雨,26,无持续风向≤3级/无持续风向≤3级,33
2013-08-16,雷阵雨/雷阵雨,26,无持续风向≤3级/无持续风向≤3级,33
2013-08-17,晴/晴,24,无持续风向≤3级/无持续风向≤3级,36
2013-08-18,晴/晴,22,无持续风向≤3级/无持续风向≤3级,35
2013-08-19,晴/晴,23,无持续风向≤3级/无持续风向≤3级,33
2013-08-20,阴/阵雨,23,无持续风向≤3级/无持续风向≤3级,30
2013-08-21,小雨/多云,22,无持续风向≤3级/无持续风向≤3级,29
2013-08-22,阴/多云,22,无持续风向≤3级/无持续风向≤3级,29
2013-08-23,多云/晴,22,无持续风向≤3级/无持续风向≤3级,32
2013-08-24,多云/晴,22,无持续风向≤3级/无持续风向≤3级,33
2013-08-25,晴/晴,21,无持续风向≤3级/无持续风向≤3级,34
2013-08-26,晴/晴,22,无持续风向≤3级/无持续风向≤3级,35
2013-08-27,小雨/中雨,22,无持续风向≤3级/无持续风向≤3级,28
2013-08-28,小雨/阴,22,无持续风向≤3级/无持续风向≤3级,28
2013-08-29,晴/多云,18,北风4-5级/北风3-4级,29
2013-08-30,多云/晴,16,无持续风向≤3级/无持续风向≤3级,26
2013-08-31,晴/晴,17,无持续风向≤3级/无持续风向≤3级,30
2013-07-01,中雨/大雨,20,无持续风向≤3级/无持续风向≤3级,28
2013-07-02,晴/晴,23,无持续风向≤3级/无持续风向≤3级,34
2013-07-03,晴/多云,24,无持续风向≤3级/无持续风向≤3级,36
2013-07-04,雷阵雨/阴,23,无持续风向≤3级/无持续风向≤3级,35
2013-07-05,晴/晴,23,无持续风向≤3级/无持续风向≤3级,35
2013-07-06,晴/多云,25,无持续风向≤3级/无持续风向≤3级,35
2013-07-07,雷阵雨/多云,24,无持续风向≤3级/无持续风向≤3级,33
2013-07-08,雷阵雨/大雨,22,无持续风向≤3级/无持续风向≤3级,31
2013-07-09,大雨/小到中雨,22,无持续风向≤3级/无持续风向≤3级,26
2013-07-10,阵雨/阵雨,21,无持续风向≤3级/无持续风向≤3级,27
2013-07-11,阵雨/阴,22,无持续风向≤3级/无持续风向≤3级,27
2013-07-12,多云/多云,22,无持续风向≤3级/无持续风向≤3级,31
2013-07-13,多云/多云,24,无持续风向≤3级/无持续风向≤3级,30
2013-07-14,阴/大雨,22,无持续风向≤3级/无持续风向≤3级,30
2013-07-15,中到大雨/阵雨,22,无持续风向≤3级/无持续风向≤3级,26
2013-07-16,晴/晴,21,无持续风向≤3级/无持续风向≤3级,34
2013-07-17,多云/多云,23,无持续风向≤3级/无持续风向≤3级,33
2013-07-18,雷阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,28
2013-07-19,阴/晴,23,无持续风向≤3级/无持续风向≤3级,30
2013-07-20,雷阵雨/多云,23,无持续风向≤3级/无持续风向≤3级,31
2013-07-21,多云/多云,23,无持续风向≤3级/无持续风向≤3级,32
2013-07-22,多云/阴,23,无持续风向≤3级/无持续风向≤3级,31
2013-07-23,阴/晴,22,无持续风向≤3级/无持续风向≤3级,31
2013-07-24,晴/晴,24,无持续风向≤3级/无持续风向≤3级,36
2013-07-25,多云/多云,24,无持续风向≤3级/无持续风向≤3级,34
2013-07-26,中雨/阵雨,23,无持续风向≤3级/无持续风向≤3级,29
2013-07-27,阵雨/阴,23,无持续风向≤3级/无持续风向≤3级,28
2013-07-28,晴/晴,25,无持续风向≤3级/无持续风向≤3级,37
2013-07-29,雷阵雨/多云,24,无持续风向≤3级/无持续风向≤3级,33
2013-07-30,雷阵雨/雷阵雨,23,无持续风向≤3级/无持续风向≤3级,31
2013-07-31,雷阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,28
2013-06-01,多云/多云,18,无持续风向≤3级/无持续风向≤3级,30
2013-06-02,雷阵雨/阵雨,18,无持续风向≤3级/无持续风向≤3级,29
2013-06-03,晴/多云,19,无持续风向≤3级/无持续风向≤3级,32
2013-06-04,阴/阵雨,18,无持续风向≤3级/无持续风向≤3级,29
2013-06-05,小雨/雾,19,无持续风向≤3级/无持续风向≤3级,28
2013-06-06,雾/小雨,19,无持续风向≤3级/无持续风向≤3级,23
2013-06-07,小雨/阵雨,19,无持续风向≤3级/无持续风向≤3级,24
2013-06-08,阵雨/中到大雨,18,无持续风向≤3级/无持续风向≤3级,23
2013-06-09,小到中雨/小雨,16,无持续风向≤3级/无持续风向≤3级,21
2013-06-10,阴/多云,15,无持续风向≤3级/无持续风向≤3级,25
2013-06-11,多云/多云,16,无持续风向≤3级/无持续风向≤3级,26
2013-06-12,晴/多云,17,无持续风向≤3级/无持续风向≤3级,29
2013-06-13,多云/多云,21,南风3-4级/无持续风向≤3级,30
2013-06-14,多云/多云,21,南风3-4级/无持续风向≤3级,30
2013-06-15,多云/多云,22,南风3-4级/无持续风向≤3级,33
2013-06-16,雷阵雨/小到中雨,20,无持续风向≤3级/无持续风向≤3级,29
2013-06-17,阴/多云,21,无持续风向≤3级/无持续风向≤3级,29
2013-06-18,阴/多云,22,无持续风向≤3级/无持续风向≤3级,33
2013-06-19,晴/晴,23,无持续风向≤3级/无持续风向≤3级,34
2013-06-20,多云/阴,23,无持续风向≤3级/无持续风向≤3级,32
2013-06-21,多云/阴,22,无持续风向≤3级/无持续风向≤3级,30
2013-06-22,小雨/阴,20,南风3-4级/无持续风向≤3级,25
2013-06-23,多云/多云,22,无持续风向≤3级/无持续风向≤3级,30
2013-06-24,雷阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,31
2013-06-25,雷阵雨/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,29
2013-06-26,雾/多云,22,无持续风向≤3级/无持续风向≤3级,29
2013-06-27,多云/晴,23,无持续风向≤3级/无持续风向≤3级,34
2013-06-28,多云/中到大雨,21,无持续风向≤3级/无持续风向≤3级,33
2013-06-29,阴/阵雨,22,无持续风向≤3级/无持续风向≤3级,30
2013-06-30,阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,28
2013-05-01,晴/多云,12,无持续风向≤3级/无持续风向≤3级,25
2013-05-02,多云/阴,11,南风3-4级/无持续风向≤3级,23
2013-05-03,阴/晴,12,无持续风向≤3级/无持续风向≤3级,23
2013-05-04,多云/晴,13,无持续风向≤3级/无持续风向≤3级,27
2013-05-05,晴/晴,16,无持续风向≤3级/无持续风向≤3级,30
2013-05-06,晴/-,17,无持续风向≤3级/无持续风向,30
2013-05-07,多云/多云,17,南风3-4级/无持续风向≤3级,30
2013-05-08,阴/阵雨,16,南风3-4级/无持续风向≤3级,26
2013-05-09,阵雨/阴,14,无持续风向≤3级/北风3-4级,22
2013-05-10,晴/晴,14,北风3-4级/无持续风向≤3级,30
2013-05-11,多云/晴,16,北风3-4级/无持续风向≤3级,33
2013-05-12,晴/多云,16,无持续风向≤3级/无持续风向≤3级,30
2013-05-13,阴/多云,18,无持续风向≤3级/北风3-4级,28
2013-05-14,晴/晴,14,北风3-4级/无持续风向≤3级,30
2013-05-15,晴/多云,15,无持续风向≤3级/无持续风向≤3级,29
2013-05-16,多云/阴,16,无持续风向≤3级/无持续风向≤3级,25
2013-05-17,阴/晴,16,无持续风向≤3级/无持续风向≤3级,26
2013-05-18,多云/雷阵雨,17,南风3-4级/无持续风向≤3级,29
2013-05-19,晴/晴,14,北风4-5级/北风3-4级,27
2013-05-20,晴/多云,18,南风3-4级/无持续风向≤3级,31
2013-05-21,多云/阴,18,无持续风向≤3级/无持续风向≤3级,31
2013-05-22,多云/多云,17,南风3-4级/无持续风向≤3级,28
2013-05-23,多云/阴,19,南风3-4级/无持续风向≤3级,29
2013-05-24,阵雨/阴,17,无持续风向≤3级/无持续风向≤3级,28
2013-05-25,阴/阴,17,无持续风向≤3级/无持续风向≤3级,28
2013-05-26,小到中雨/小雨,17,无持续风向≤3级/无持续风向≤3级,23
2013-05-27,阴/阴,17,无持续风向≤3级/无持续风向≤3级,26
2013-05-28,阵雨/多云,17,无持续风向≤3级/北风3-4级,24
2013-05-29,晴/晴,15,无持续风向≤3级/无持续风向≤3级,30
2013-05-30,晴/晴,19,南风3-4级/南风3-4级,33
2013-05-31,多云/多云,19,无持续风向≤3级/无持续风向≤3级,32
2013-04-01,多云/晴,0,北风4-5级/北风3-4级,16
2013-04-02,晴/晴,5,无持续风向≤3级/无持续风向≤3级,19
2013-04-03,多云/多云,5,无持续风向≤3级/无持续风向≤3级,16
2013-04-04,小雨/小雨,6,无持续风向≤3级/无持续风向≤3级,13
2013-04-05,阴/晴,2,北风4-5级/北风3-4级,13
2013-04-06,晴/晴,2,无持续风向≤3级/无持续风向≤3级,14
2013-04-07,阴/阴,6,无持续风向≤3级/北风3-4级,15
2013-04-08,晴/多云,4,北风5-6级/北风4-5级,13
2013-04-09,多云/多云,4,北风4-5级/北风3-4级,13
2013-04-10,多云/晴,2,北风3-4级/无持续风向≤3级,14
2013-04-11,晴/晴,2,北风3-4级/无持续风向≤3级,17
2013-04-12,晴/多云,8,无持续风向≤3级/无持续风向≤3级,22
2013-04-13,多云/多云,6,北风4-5级/北风4-5级,23
2013-04-14,晴/晴,5,无持续风向≤3级/无持续风向≤3级,16
2013-04-15,晴/阴,7,南风3-4级/北风3-4级,20
2013-04-16,晴/晴,5,北风3-4级/无持续风向≤3级,20
2013-04-17,多云/多云,8,无持续风向≤3级/北风4-5级,18
2013-04-18,晴/阴,5,北风3-4级/无持续风向≤3级,15
2013-04-19,阴/阴,2,无持续风向≤3级/无持续风向≤3级,8
2013-04-20,晴/晴,5,无持续风向≤3级/无持续风向≤3级,16
2013-04-21,多云/多云,7,无持续风向≤3级/无持续风向≤3级,18
2013-04-22,多云/雾,9,南风3-4级/无持续风向≤3级,19
2013-04-23,阵雨/多云,8,无持续风向≤3级/无持续风向≤3级,17
2013-04-24,晴/多云,10,北风3-4级/北风3-4级,23
2013-04-25,晴/晴,8,北风3-4级/无持续风向≤3级,23
2013-04-26,多云/多云,9,无持续风向≤3级/无持续风向≤3级,23
2013-04-27,多云/阴,11,无持续风向≤3级/无持续风向≤3级,22
2013-04-28,阵雨/多云,11,无持续风向≤3级/北风3-4级,19
2013-04-29,晴/晴,13,北风4-5级/北风3-4级,27
2013-04-30,晴/晴,10,北风3-4级/无持续风向≤3级,27
2013-03-01,晴/晴,-5,北风3-4级/无持续风向≤3级,7
2013-03-02,多云/多云,-4,无持续风向≤3级/无持续风向≤3级,7
2013-03-03,晴/晴,1,无持续风向≤3级/无持续风向≤3级,13
2013-03-04,晴/晴,2,无持续风向≤3级/无持续风向≤3级,15
2013-03-05,晴/多云,4,无持续风向≤3级/无持续风向≤3级,16
2013-03-06,多云/晴,2,无持续风向≤3级/无持续风向≤3级,15
2013-03-07,多云/多云,4,无持续风向≤3级/无持续风向≤3级,16
2013-03-08,多云/阴,5,南风3-4级/无持续风向≤3级,19
2013-03-09,扬沙/晴,-2,北风5-6级/北风4-5级,16
2013-03-10,晴/晴,-2,无持续风向≤3级/无持续风向≤3级,10
2013-03-11,多云/小雨,4,无持续风向≤3级/无持续风向≤3级,13
2013-03-12,小雨/多云,-1,北风3-4级/无持续风向≤3级,9
2013-03-13,晴/晴,-2,无持续风向≤3级/无持续风向≤3级,9
2013-03-14,晴/晴,0,无持续风向≤3级/无持续风向≤3级,11
2013-03-15,晴/多云,3,无持续风向≤3级/无持续风向≤3级,13
2013-03-16,多云/小雨,5,无持续风向≤3级/无持续风向≤3级,14
2013-03-17,多云/-,6,无持续风向≤3级/无持续风向,19
2013-03-18,多云/阴,2,北风3-4级/无持续风向≤3级,11
2013-03-19,中雪/小雪,-3,无持续风向≤3级/无持续风向≤3级,4
2013-03-20,多云/晴,0,无持续风向≤3级/无持续风向≤3级,8
2013-03-21,多云/多云,2,无持续风向≤3级/北风3-4级,14
2013-03-22,晴/晴,1,无持续风向≤3级/南风3-4级,11
2013-03-23,阴/晴,-1,北风4-5级/北风4-5级,13
2013-03-24,晴/晴,-2,无持续风向≤3级/无持续风向≤3级,11
2013-03-25,晴/晴,1,无持续风向≤3级/无持续风向≤3级,11
2013-03-26,晴/-,4,无持续风向≤3级/无持续风向,15
2013-03-27,阴/晴,3,北风3-4级/北风3-4级,17
2013-03-28,多云/晴,-1,无持续风向≤3级/无持续风向≤3级,11
2013-03-29,阴/雨夹雪,1,无持续风向≤3级/无持续风向≤3级,11
2013-03-30,阴/多云,2,无持续风向≤3级/无持续风向≤3级,10
2013-03-31,阴/小雨,5,无持续风向≤3级/北风3-4级,13
2013-02-01,晴/晴,-8,北风3-4级/无持续风向≤3级,4
2013-02-02,晴/小雪,-6,无持续风向≤3级/无持续风向≤3级,2
2013-02-03,小雪/雾,-5,无持续风向≤3级/北风3-4级,0
2013-02-04,晴/小雪,-7,北风3-4级/无持续风向≤3级,2
2013-02-05,小雪/晴,-6,无持续风向≤3级/无持续风向≤3级,2
2013-02-06,晴/晴,-11,北风4-5级/北风5-6级,2
2013-02-07,晴/晴,-12,北风3-4级/无持续风向≤3级,-3
2013-02-08,晴/多云,-9,无持续风向≤3级/无持续风向≤3级,-2
2013-02-09,多云/多云,-6,无持续风向≤3级/无持续风向≤3级,0
2013-02-10,多云/阴,-6,无持续风向≤3级/无持续风向≤3级,-1
2013-02-11,小雪/小雪,-6,无持续风向≤3级/无持续风向≤3级,-1
2013-02-12,晴/晴,-7,北风3-4级/无持续风向≤3级,2
2013-02-13,晴/多云,-4,无持续风向≤3级/无持续风向≤3级,6
2013-02-14,阴/晴,-6,无持续风向≤3级/无持续风向≤3级,4
2013-02-15,晴/多云,-6,无持续风向≤3级/无持续风向≤3级,4
2013-02-16,多云/多云,-4,无持续风向≤3级/无持续风向≤3级,4
2013-02-17,多云/阴,-4,北风4-5级/无持续风向≤3级,7
2013-02-18,多云/晴,-8,北风3-4级/无持续风向≤3级,3
2013-02-19,晴/多云,-7,无持续风向≤3级/无持续风向≤3级,2
2013-02-20,晴/晴,-7,无持续风向≤3级/无持续风向≤3级,5
2013-02-21,晴/晴,-3,无持续风向≤3级/无持续风向≤3级,6
2013-02-22,晴/晴,-4,无持续风向≤3级/无持续风向≤3级,7
2013-02-23,晴/多云,-2,无持续风向≤3级/无持续风向≤3级,9
2013-02-24,多云/小雪,-3,无持续风向≤3级/无持续风向≤3级,6
2013-02-25,小雪/阴,-5,无持续风向≤3级/无持续风向≤3级,1
2013-02-26,晴/晴,-3,无持续风向≤3级/无持续风向≤3级,9
2013-02-27,阴/阴,2,无持续风向≤3级/无持续风向≤3级,11
2013-02-28,雾/晴,-3,北风6-7级/北风4-5级,14
2013-01-01,晴/晴,-12,北风4-5级/北风4-5级,-3
2013-01-02,晴/晴,-14,北风4-5级/北风3-4级,-6
2013-01-03,晴/晴,-13,无持续风向≤3级/无持续风向≤3级,-4
2013-01-04,晴/晴,-11,无持续风向≤3级/无持续风向≤3级,-1
2013-01-05,晴/晴,-12,无持续风向≤3级/无持续风向≤3级,-2
2013-01-06,晴/晴,-11,无持续风向≤3级/无持续风向≤3级,-1
2013-01-07,多云/晴,-9,无持续风向≤3级/无持续风向≤3级,0
2013-01-08,晴/晴,-11,无持续风向≤3级/北风3-4级,-1
2013-01-09,晴/晴,-11,无持续风向≤3级/无持续风向≤3级,0
2013-01-10,晴/阴,-9,无持续风向≤3级/无持续风向≤3级,0
2013-01-11,阴/雾,-7,北风3-4级/无持续风向≤3级,4
2013-01-12,晴/雾,-7,无持续风向≤3级/无持续风向≤3级,2
2013-01-13,雾/雾,-7,无持续风向≤3级/无持续风向≤3级,2
2013-01-14,雾/小雪,-5,无持续风向≤3级/无持续风向≤3级,0
2013-01-15,多云/多云,-7,无持续风向≤3级/无持续风向≤3级,1
2013-01-16,晴/晴,-9,无持续风向≤3级/无持续风向≤3级,1
2013-01-17,晴/晴,-8,无持续风向≤3级/无持续风向≤3级,2
2013-01-18,晴/晴,-7,无持续风向≤3级/无持续风向≤3级,3
2013-01-19,雾/中雪,-4,无持续风向≤3级/无持续风向≤3级,2
2013-01-20,中雪/小雪,-6,无持续风向≤3级/无持续风向≤3级,-2
2013-01-21,多云/晴,-7,无持续风向≤3级/无持续风向≤3级,3
2013-01-22,晴/雾,-7,无持续风向≤3级/无持续风向≤3级,2
2013-01-23,雾/晴,-6,无持续风向≤3级/北风4-5级,1
2013-01-24,晴/晴,-9,北风3-4级/无持续风向≤3级,3
2013-01-25,晴/晴,-8,无持续风向≤3级/无持续风向≤3级,-1
2013-01-26,晴/晴,-8,无持续风向≤3级/无持续风向≤3级,1
2013-01-27,晴/雾,-6,无持续风向≤3级/无持续风向≤3级,2
2013-01-28,雾/雾,-5,无持续风向≤3级/无持续风向≤3级,4
2013-01-29,雾/雾,-4,无持续风向≤3级/无持续风向≤3级,3
2013-01-30,雾/小雪,-3,无持续风向≤3级/无持续风向≤3级,0
2013-01-31,小雪/小雪,-3,无持续风向≤3级/北风3-4级,0
2012-12-01,阴/多云,-6,无持续风向≤3级/无持续风向≤3级,1
2012-12-02,阴/雾,-4,无持续风向≤3级/北风5-6级,2
2012-12-03,晴/晴,-7,北风5-6级/无持续风向≤3级,3
2012-12-04,阴/多云,-5,无持续风向≤3级/北风4-5级,1
2012-12-05,晴/晴,-9,北风4-5级/无持续风向≤3级,-1
2012-12-06,多云/多云,-8,无持续风向≤3级/无持续风向≤3级,-1
2012-12-07,多云/晴,-9,北风3-4级/北风4-5级,-1
2012-12-08,晴/晴,-10,北风5-6级/北风4-5级,-3
2012-12-09,晴/晴,-8,无持续风向≤3级/无持续风向≤3级,2
2012-12-10,阴/阴,-8,无持续风向≤3级/无持续风向≤3级,0
2012-12-11,多云/雾,-6,无持续风向≤3级/无持续风向≤3级,0
2012-12-12,阴/雾,-4,无持续风向≤3级/无持续风向≤3级,2
2012-12-13,小雪/中雪,-3,无持续风向≤3级/无持续风向≤3级,1
2012-12-14,小到中雪/雾,-3,无持续风向≤3级/无持续风向≤3级,1
2012-12-15,雾/小雪,-3,无持续风向≤3级/无持续风向≤3级,2
2012-12-16,多云/小雪,-4,无持续风向≤3级/无持续风向≤3级,2
2012-12-17,晴/晴,-10,北风5-6级/北风3-4级,-1
2012-12-18,晴/阴,-7,无持续风向≤3级/无持续风向≤3级,0
2012-12-19,晴/多云,-6,无持续风向≤3级/无持续风向≤3级,-1
2012-12-20,小雪/小雪,-5,无持续风向≤3级/无持续风向≤3级,-2
2012-12-21,阴/多云,-9,无持续风向≤3级/北风3-4级,1
